Date,EggMass_number,Visit_num,Plot,Row_num,Location_Plot,Location_Field,Edge,Middle,Leaf_num,Egg_num,Eaten,Nonviable,Hatch,Parasitism ,WBCW ,stink bug bug,ECB,Pest,Entry ,Block,Plot,System,SpringCover,CashCrop,FallCover, Treatment,SoilDisturbance_num,AboveGroundDisturbance_num,SamplingEvent
2022-07-19,175,1,433,12,top,0,1,0,10,76,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-19,177,1,432,2,middle,0,1,0,11,70,3,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-19,178,1,432,2,middle,0,1,0,10,43,2,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-19,179,1,432,2,top,0,1,0,10,56,0,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-19,182,1,432,3,top,0,1,0,11,42,0,1,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-19,183,1,432,3,middle,0,1,0,9,52,1,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-19,184,1,432,5,middle,0,0,1,9,86,0,2,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-19,191,1,432,11,bottom,0,1,0,7,52,3,1,0,1,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,192,1,221,1,middle,0,1,0,11,80,2,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,194,1,221,1,middle,0,1,0,7,51,0,0,0,1,0,1,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,195,1,221,1,bottom,0,1,0,10,70,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,196,1,221,1,bottom,0,1,0,9,140,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,197,1,221,1,bottom,0,1,0,11,51,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,198,1,221,1,bottom,0,1,0,10,113,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,199,1,221,2,bottom,0,1,0,8,109,0,0,0,1,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,201,1,221,4,bottom,0,0,1,11,96,2,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,202,1,221,4,middle,0,0,1,12,52,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,203,1,221,4,middle,0,0,1,10,70,25,0,0,6,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,205,1,221,5,top,0,0,1,9,27,27,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,206,1,221,5,middle,0,0,1,12,38,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,208,1,221,5,middle,0,0,1,7,94,94,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,210,1,221,5,bottom,0,0,1,11,5,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,211,1,221,5,bottom,0,0,1,9,44,6,0,0,3,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,212,1,221,5,bottom,0,0,1,9,38,0,1,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,213,1,221,5,bottom,0,0,1,9,65,0,0,0,1,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,214,1,221,6,top,0,0,1,11,21,11,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,215,1,221,9,top,0,0,1,10,113,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,216,1,221,9,middle,0,0,1,9,67,1,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,217,1,221,9,middle,0,0,1,9,101,0,0,0,1,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,218,1,221,9,middle,0,0,1,10,46,0,1,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,219,1,221,11,bottom,0,1,0,11,84,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-20,221,1,222,12,middle,0,1,0,11,19,1,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,224,1,222,1,top,0,1,0,11,55,2,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,225,1,222,2,middle,0,1,0,10,47,47,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,226,1,222,2,bottom,0,1,0,10,38,2,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,227,1,222,3,middle,0,1,0,9,50,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,228,1,222,3,top,0,1,0,9,90,40,0,0,4,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,229,1,222,4,middle,0,0,1,10,61,0,1,0,1,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,232,1,222,5,bottom,0,0,1,10,28,1,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,233,1,222,5,bottom,0,0,1,12,33,1,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,234,1,222,5,bottom,0,0,1,9,110,0,0,0,3,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,235,1,222,5,bottom,0,0,1,9,111,111,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,236,1,222,5,bottom,0,0,1,11,20,3,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,237,1,222,5,middle,0,0,1,9,24,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,238,1,222,5,middle,0,0,1,8,41,41,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,239,1,222,6,middle,0,0,1,9,37,0,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,240,1,222,6,middle,0,0,1,9,97,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,241,1,222,6,middle,0,0,1,11,66,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,242,1,222,6,middle,0,0,1,11,15,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,243,1,222,7,bottom,0,0,1,9,52,0,0,0,2,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,245,1,222,7,bottom,0,0,1,9,28,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,246,1,222,7,bottom,0,0,1,12,35,0,1,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,247,1,222,7,middle,0,0,1,10,88,0,3,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,248,1,222,7,middle,0,0,1,11,47,0,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,251,1,222,8,middle,0,0,1,10,31,0,1,15,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,252,1,222,8,middle,0,0,1,8,53,53,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,253,1,222,8,bottom,0,0,1,8,11,8,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,254,1,222,8,bottom,0,0,1,8,57,55,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,257,1,222,10,middle,0,1,0,9,6,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,258,1,222,10,middle,0,1,0,9,60,59,1,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,259,1,222,10,bottom,0,1,0,12,35,13,1,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,261,1,222,10,bottom,0,1,0,10,49,0,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,262,1,222,10,bottom,0,1,0,10,54,0,4,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,263,1,222,11,middle,0,1,0,11,121,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,264,1,222,11,top,0,1,0,8,32,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-20,265,1,224,1,bottom,0,1,0,10,26,26,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,267,1,224,1,top,0,1,0,9,39,0,0,39,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,268,1,224,1,top,0,1,0,8,74,74,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,269,1,224,2,top,0,1,0,11,59,0,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,270,1,224,2,top,0,1,0,10,46,0,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,271,1,224,3,middle,0,1,0,10,45,0,0,45,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,272,1,224,3,middle,0,1,0,9,104,8,0,37,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,273,1,224,4,bottom,0,0,1,10,22,0,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,274,1,224,6,middle,0,0,1,11,38,0,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-20,278,1,224,8,middle,0,0,1,8,148,5,0,0,0,1,0,0,WBCW,2,2,224,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,3,2,121,3,middle,0,1,0,9,55,0,0,55,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,5,2,121,3,top,0,1,0,9,132,132,0,0,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,6,2,121,3,top,0,1,0,9,127,0,0,127,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,7,2,121,4,top,0,0,1,7,14,0,0,0,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,8,2,121,5,top,0,0,1,9,114,11,0,103,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,9,2,121,5,top,0,0,1,8,68,68,0,0,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,10,2,121,5,middle,0,0,1,7,98,24,0,74,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,11,2,121,5,bottom,0,0,1,9,147,0,0,147,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,12,2,121,6,bottom,0,0,1,9,49,0,0,49,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,13,2,121,9,top,0,0,1,8,38,5,8,13,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,14,2,121,9,top,0,0,1,10,56,7,0,49,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,15,2,121,9,middle,0,0,1,8,55,0,0,55,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,16,2,121,9,middle,0,0,1,9,86,0,2,84,0,1,0,0,WBCW,2,1,121,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2
2022-07-26,19,2,122,3,top,0,1,0,11,52,0,2,50,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,20,2,122,3,top,0,1,0,9,38,0,0,38,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,21,2,122,4,top,0,0,1,9,49,11,0,38,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,24,2,122,3,middle,0,1,0,11,32,19,0,23,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,25,2,122,3,middle,0,1,0,12,63,12,0,51,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,26,2,122,3,bottom,0,1,0,8,85,0,2,83,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,27,2,122,3,bottom,0,1,0,9,32,0,0,32,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,29,2,122,8,top,0,0,1,9,44,0,0,44,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,31,2,122,8,middle,0,0,1,7,53,48,0,5,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,33,2,122,7,bottom,0,0,1,9,52,0,0,52,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,35,2,122,10,middle,0,1,0,10,61,0,0,61,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,37,2,122,11,top,0,1,0,9,46,0,0,46,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,38,2,122,11,top,0,1,0,10,31,31,0,0,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,39,2,122,11,top,0,1,0,8,48,0,0,48,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,40,2,122,11,middle,0,1,0,8,85,85,0,0,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,41,2,122,12,bottom,0,1,0,9,26,12,0,14,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,42,2,122,11,bottom,0,1,0,11,64,0,0,64,0,1,0,0,WBCW,2,1,122,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,0,0,1
2022-07-26,44,2,124,12,bottom,0,1,0,9,391,4,0,387,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,46,2,124,9,middle,0,0,1,10,63,30,0,33,2,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,47,2,124,9,middle,0,0,1,10,44,38,0,6,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,49,2,124,7,bottom,0,0,1,9,65,0,0,65,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,52,2,124,6,bottom,0,0,1,10,34,0,2,32,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,56,2,124,2,bottom,0,1,0,10,70,70,0,0,0,1,0,0,WBCW,2,1,124,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,58,2,322,2,middle,0,1,0,10,45,0,0,45,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,59,2,322,3,middle,0,1,0,10,63,0,0,63,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,61,2,322,3,top,0,1,0,12,63,0,0,63,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,62,2,322,5,bottom,0,0,1,9,69,69,0,0,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,63,2,322,5,middle,0,0,1,9,63,0,0,63,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,64,2,322,5,middle,0,0,1,9,51,0,0,51,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,67,2,322,7,top,0,0,1,10,49,0,1,48,1,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,68,2,322,7,top,0,0,1,10,50,0,0,50,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,69,2,322,8,middle,0,0,1,10,14,1,0,13,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,71,2,322,12,top,0,1,0,8,56,0,0,56,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,72,2,322,12,middle,0,1,0,9,32,0,0,32,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,73,2,322,12,middle,0,1,0,9,29,0,0,29,0,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,75,2,322,12,bottom,0,1,0,11,96,9,0,90,2,1,0,0,WBCW,2,3,322,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2
2022-07-26,76,2,324,1,middle,0,1,0,10,25,3,0,22,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,77,2,324,1,middle,0,1,0,10,39,0,0,39,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,78,2,324,1,middle,0,1,0,9,68,0,1,67,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,80,2,324,2,middle,0,1,0,8,73,0,0,70,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,82,2,324,2,bottom,0,1,0,10,50,45,0,0,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,83,2,324,2,bottom,0,1,0,9,100,5,0,95,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,84,2,324,3,bottom,0,1,0,10,105,0,0,105,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,85,2,324,3,bottom,0,1,0,8,85,0,0,85,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,86,2,324,3,bottom,0,1,0,11,72,72,0,0,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,88,2,324,4,bottom,0,0,1,7,139,0,0,139,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,89,2,324,5,bottom,0,0,1,8,77,0,1,76,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,91,2,324,6,middle,0,0,1,9,65,0,0,65,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,93,2,324,6,bottom,0,0,1,7,92,5,0,87,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
2022-07-26,94,2,324,11,middle,0,1,0,10,98,97,1,0,0,1,0,0,WBCW,2,3,324,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2
