Date,EggMass_number,Final_Visit,Visit_num,Plot,Row_num,Location_Plot,Location_Field,Edge,Middle,Leaf_num,Egg_num,Eaten,Nonviable,Hatch,Parasitism ,WBCW ,stink bug bug,ECB,Pest,Entry ,Block,Plot,System,SpringCover,CashCrop,FallCover, Treatment,SoilDisturbance_num,AboveGroundDisturbance_num,SamplingEvent,NumPlantsPer35FT,Plants/Acre,Plants/Hectare,Plants/Plot,Masses/Plot,Eggs/Plant,Perc_Affected_Plants,Eggs/Plot,Eaten/Plot,Proportion_Eaten_Eggs
7/19/2022,129,0,1,431,11,bottom,0,1,0,8,37,0,0,0,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,,,,,,
7/19/2022,130,0,1,431,11,bottom,0,1,0,10,39,0,0,0,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,,,,,,
7/19/2022,135,0,1,431,12,top,0,1,0,11,146,0,6,0,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,,,,,,
7/19/2022,137,0,1,431,11,top,0,1,0,10,49,0,0,0,0,1,0,0,WBCW,2,4,431,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,65,65000,160618.356,8449.987151,,,,,,
7/19/2022,138,0,1,433,1,middle,0,1,0,8,24,0,0,24,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,139,0,1,433,2,middle,0,1,0,9,58,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,141,0,1,433,2,middle,0,1,0,8,30,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,143,0,1,433,2,middle,0,1,0,9,31,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,144,0,1,433,2,bottom,0,1,0,10,83,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,146,0,1,433,1,bottom,0,1,0,10,35,4,0,0,1,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,147,0,1,433,3,bottom,0,1,0,10,31,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,148,0,1,433,4,middle,0,0,1,9,20,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/26/2022,148,0,2,433,4,middle,0,0,1,9,20,0,0,20,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,149,0,1,433,4,middle,0,0,1,9,43,0,0,0,1,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/26/2022,149,0,2,433,4,middle,0,0,1,9,43,8,0,34,1,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,150,0,1,433,3,top,0,1,0,10,78,2,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,151,0,1,433,3,top,0,1,0,8,101,20,0,81,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/26/2022,151,0,2,433,3,top,0,1,0,8,101,20,0,81,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,154,0,1,433,5,top,0,0,1,7,41,0,0,41,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,155,0,1,433,5,top,0,0,1,5,55,0,0,48,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,157,0,1,433,6,middle,0,0,1,8,53,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,158,0,1,433,5,middle,0,0,1,8,134,0,1,37,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,163,0,1,433,7,top,0,0,1,11,42,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,164,0,1,433,9,top,0,0,1,7,120,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,165,0,1,433,10,top,0,1,0,9,83,1,2,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,166,0,1,433,9,top,0,0,1,11,44,11,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/26/2022,166,0,2,433,9,top,0,0,1,11,44,11,0,33,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,169,0,1,433,9,middle,0,0,1,9,52,2,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/27/2022,169,0,2,433,9,middle,0,0,1,9,52,8,0,46,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,172,0,1,433,10,middle,0,1,0,8,49,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,175,0,1,433,12,top,0,1,0,10,76,0,0,0,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/27/2022,175,0,2,433,12,top,0,1,0,10,76,20,0,50,0,1,0,0,WBCW,2,4,433,2,Red Clover/ Cereal Rye,Corn,Annual Ryegrass/ Radish/ Crimson Clover,Standard,9,2,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,177,0,1,432,2,middle,0,1,0,11,70,3,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,178,0,1,432,2,middle,0,1,0,10,43,2,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,179,0,1,432,2,top,0,1,0,10,56,0,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,66,66000,163089.4076,8579.986953,,,,,,
7/27/2022,179,0,2,432,2,top,0,1,0,10,56,26,0,30,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,182,0,1,432,3,top,0,1,0,11,42,0,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,183,0,1,432,3,middle,0,1,0,9,52,1,0,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,184,0,1,432,5,middle,0,0,1,9,86,0,2,0,0,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,66,66000,163089.4076,8579.986953,,,,,,
7/19/2022,191,0,1,432,11,bottom,0,1,0,7,52,3,1,0,1,1,0,0,WBCW,2,4,432,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,66,66000,163089.4076,8579.986953,,,,,,
7/20/2022,192,0,1,221,1,middle,0,1,0,11,80,2,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,194,0,1,221,1,middle,0,1,0,7,51,0,0,0,1,0,1,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,197,0,1,221,1,bottom,0,1,0,11,51,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,198,0,1,221,1,bottom,0,1,0,10,113,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,199,0,1,221,2,bottom,0,1,0,8,109,0,0,0,1,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,201,0,1,221,4,bottom,0,0,1,11,96,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/27/2022,201,0,2,221,4,bottom,0,0,1,11,96,0,0,87,9,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,202,0,1,221,4,middle,0,0,1,12,52,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,205,0,1,221,5,top,0,0,1,9,27,27,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,206,0,1,221,5,middle,0,0,1,12,38,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,208,0,1,221,5,middle,0,0,1,7,94,,,,,,,,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,210,0,1,221,5,bottom,0,0,1,11,5,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/27/2022,210,0,2,221,5,bottom,0,0,1,11,5,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,211,0,1,221,5,bottom,0,0,1,9,44,7,0,0,3,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,212,0,1,221,5,bottom,0,0,1,9,38,0,1,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,213,0,1,221,5,bottom,0,0,1,9,65,0,0,0,1,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,215,0,1,221,9,top,0,0,1,10,113,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,216,0,1,221,9,middle,0,0,1,9,67,1,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,217,0,1,221,9,middle,0,0,1,9,101,0,0,0,1,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,218,0,1,221,9,middle,0,0,1,10,46,0,1,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,219,0,1,221,11,bottom,0,1,0,11,84,0,0,0,0,1,0,0,WBCW,2,2,221,1,Oat/Rea/Radish,Corn,Cereal Rye,Shallow,9,1,2,65,65000,160618.356,8449.987151,,,,,,
7/20/2022,221,0,1,222,12,middle,0,1,0,11,19,1,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,224,0,1,222,1,top,0,1,0,11,55,2,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,226,0,1,222,2,bottom,0,1,0,10,38,2,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/27/2022,226,0,2,222,2,bottom,0,1,0,10,38,28,0,8,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,227,0,1,222,3,middle,0,1,0,9,50,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,228,0,1,222,3,top,0,1,0,9,90,19,0,26,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/27/2022,228,0,2,222,3,top,0,1,0,9,90,19,0,71,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,229,0,1,222,4,middle,0,0,1,10,61,0,1,0,1,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,232,0,1,222,5,bottom,0,0,1,10,28,1,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,233,0,1,222,5,bottom,0,0,1,12,33,1,2,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,234,0,1,222,5,bottom,0,0,1,9,110,0,0,0,6,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,235,0,1,222,5,bottom,0,0,1,9,111,37,0,74,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,239,0,1,222,6,middle,0,0,1,9,37,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,240,0,1,222,6,middle,0,0,1,9,97,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,241,0,1,222,6,middle,0,0,1,11,66,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/27/2022,241,0,2,222,6,middle,0,0,1,11,66,0,0,65,1,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,242,0,1,222,6,middle,0,0,1,11,15,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,243,0,1,222,7,bottom,0,0,1,9,52,0,0,0,2,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/27/2022,243,0,2,222,7,bottom,0,0,1,9,52,24,0,28,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,245,0,1,222,7,bottom,0,0,1,9,28,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,246,0,1,222,7,bottom,0,0,1,12,35,0,1,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/27/2022,246,0,2,222,7,bottom,0,0,1,12,35,0,1,18,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,247,0,1,222,7,middle,0,0,1,10,88,0,3,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,248,0,1,222,7,middle,0,0,1,11,47,0,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/27/2022,248,0,2,222,7,middle,0,0,1,11,47,30,0,17,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,251,0,1,222,8,middle,0,0,1,10,31,0,2,15,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/27/2022,251,0,2,222,8,middle,0,0,1,10,31,0,2,27,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,252,0,1,222,8,middle,0,0,1,8,53,53,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,253,0,1,222,8,bottom,0,0,1,8,11,8,0,0,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/20/2022,254,0,1,222,8,bottom,0,0,1,8,57,19,0,38,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
7/27/2022,254,0,2,222,8,bottom,0,0,1,8,57,19,0,38,0,1,0,0,WBCW,2,2,222,3,Red Clover/ Cereal Rye,Corn,Cereal Rye,Reduced,9,2,2,69,69000,170502.5625,8969.98636,,,,,,
